JobAcceptedDate,jobAcceptedTime,calledMerchantTime,arrivedAtMerchantTime,mealPickedUpTime,arrivedAtCustLocationTime,foodDeliveredTime,riderInitial.lat,riderInitial.long,Merchant.Lat,Merchant.Lng,Customer.lat,Customer.lng,MerchantName,NationFoodCategory,FoodCategories
2020-10-11,18:34:08,18:35:44,18:42:29,18:45:04,19:24:00,19:24:09,13.8224606,100.55752,13.8363602,100.5495098,13.746369,100.562791,T and T Restaurant,Thai,อาหารตามสั่ง
2020-10-05,09:36:09,09:36:34,09:39:59,09:46:27,10:22:47,10:23:18,13.8265466,100.568965,13.8270341,100.5645341,13.743477,100.558043,ร้านอาหาร วินเทส,Thai,อาหารตามสั่ง
2020-10-03,08:04:16,08:04:44,08:09:08,08:15:39,09:02:52,09:04:05,13.8223589,100.569508,13.8280804,100.5640747,13.756589,100.540773,Jim's,Thai,อาหารตามสั่ง
2020-10-03,17:37:15,17:37:30,17:45:26,17:49:23,18:07:38,18:09:05,13.8198495,100.564016,13.8270341,100.5645341,13.807722,100.571186,ร้านลูกชิ้นทอด,Thai,อาหารจานด่วน
2020-10-13,12:30:14,12:31:47,12:40:12,12:46:54,13:08:33,13:09:27,13.8215048,100.55478,13.8375914,100.5497846,13.804526,100.590755,Prikhorm,Thai,อาหารตามสั่ง
2020-10-06,21:59:54,22:01:46,22:08:24,22:14:19,22:57:41,22:58:48,13.8272129,100.565954,13.821011,100.5555603,13.848571,100.623241,พี่หนูตามใจ,Thai,อาหารตามสั่ง
2020-10-13,20:57:33,20:58:44,21:02:56,21:16:07,21:36:06,21:37:17,13.8197815,100.567379,13.8281057,100.5639419,13.804204,100.578121,Sweet Pea,Thai,อาหารตามสั่ง
2020-10-13,15:38:18,15:39:12,15:43:27,15:49:30,16:43:49,16:44:58,13.8207028,100.56085,13.8255507,100.5595669,13.74296719,100.5709986,ครัววิภาฯ32,Thai,อาหารตามสั่ง
2020-10-03,21:42:03,21:44:03,21:57:25,22:11:24,22:36:47,22:37:47,13.8198357,100.552385,13.8435708,100.5448913,13.79614332,100.5994064,Smith & Rabbit Cuisine,International,อาหารตามสั่ง
2020-10-10,12:11:40,12:12:46,12:26:04,12:33:36,13:09:05,13:09:28,13.8236766,100.555967,13.8212803,100.5693427,13.750112,100.607336,ร้านป้าชู อาหารตามสั่ง ผัดไท หอยทอด,Thai,ร้านก๋วยเตี๋ยว
2020-10-07,12:56:18,12:58:14,13:03:11,13:12:56,13:43:44,13:44:10,13.8205949,100.564152,13.8212803,100.5693427,13.738602,100.572788,ร้านป้าชู อาหารตามสั่ง ผัดไท หอยทอด,Thai,ร้านก๋วยเตี๋ยว
2020-10-13,11:51:13,11:52:49,11:56:00,11:57:51,12:24:55,12:25:17,13.8285429,100.561332,13.8270341,100.5645341,13.896145,100.551301,ร้านยำไม่ได้นอน เว้ย,Thai,อาหารตามสั่ง
2020-10-02,09:43:47,09:44:35,09:58:14,10:00:35,10:27:38,10:28:41,13.8283777,100.564153,13.8280084,100.5739745,13.877401,100.594094,ร้านป้าโอ๋ ลุงหมี,Thai,อาหารตามสั่ง
2020-10-02,17:17:23,17:18:29,17:22:23,17:31:33,17:49:15,17:50:33,13.8189913,100.55696,13.8246205,100.5633957,13.787458,100.543995,ร้านใบตองก๋วยเตี๋ยวหมูน้ำตก,Thai,ร้านก๋วยเตี๋ยว
2020-10-14,21:59:46,22:01:14,22:10:08,22:22:30,22:51:38,22:52:40,13.8194474,100.548681,13.8270341,100.5645341,13.891509,100.583994,ร้านเข้าซอย,Thai,อาหารเหนือ
2020-10-08,20:56:41,20:58:20,21:20:20,21:29:09,21:45:04,21:46:07,13.8205388,100.558002,13.8411814,100.5338511,13.820059,100.568774,Burger King - Rest Area Prachachuen,International,อาหารจานด่วน
2020-10-08,09:47:40,09:48:28,10:11:30,10:17:37,10:59:19,10:59:38,13.8205673,100.569584,13.8299181,100.5339571,13.75571334,100.5663852,ถนัดกินกลางซอย,Thai,อาหารตามสั่ง
2020-10-12,19:21:13,19:21:57,19:32:13,19:34:56,20:10:43,20:11:47,13.8290822,100.562023,13.8279031,100.5781832,13.746369,100.562791,ร้านน้องเพ็ญ,Thai,อาหารตามสั่ง
2020-10-09,19:13:26,19:15:16,19:33:36,19:41:12,20:12:45,20:13:51,13.8259588,100.561016,13.8345401,100.5405318,13.794026,100.58647,Soontharee Restaurant,Thai,อาหารตามสั่ง
2020-10-05,09:10:05,09:10:41,09:17:23,09:26:25,10:02:25,10:02:35,13.8207508,100.549653,13.8270341,100.5645341,13.883093,100.513198,ร้านอาหารฟู้ดแพนดี้,Thai,อาหารตามสั่ง
2020-10-03,15:14:41,15:14:58,15:20:40,15:28:38,15:55:25,15:56:48,13.8274474,100.553883,13.8256273,100.559812,13.862024,100.504931,ร้านอาหารจานใหญ่ หลังปั้ม ปตท. ซ.วิภาวดี32,Thai,อาหารตามสั่ง
2020-10-03,10:09:24,10:10:24,10:13:47,10:15:28,10:32:08,10:32:23,13.8210332,100.552509,13.8233015,100.559162,13.805428,100.578484,อิราชัยมาเสะ,Japanese,อาหารตามสั่ง
2020-10-06,18:47:05,18:47:20,18:54:48,18:59:27,19:52:08,19:52:26,13.8238028,100.562553,13.8246205,100.5633957,13.7464582,100.5294814,ร้านข้าวไข่ข้น&ปลาแซลมอล (หน้าต่าง)ๆ ร้านข้าว,Thai,อาหารตามสั่ง
2020-10-10,17:32:38,17:32:45,17:36:36,17:51:07,18:10:09,18:11:13,13.82048,100.558692,13.8270341,100.5645341,13.7968315,100.5612277,ร้านอาหารฟู้ดแพนดี้,Thai,อาหารตามสั่ง
2020-10-12,15:59:54,16:00:58,16:08:06,16:11:03,16:23:32,16:24:26,13.8291591,100.547829,13.8246205,100.5633957,13.831588,100.570989,สหชัยบะหมี่เกี๊ยวปูหมูแดง ร้านก๊วยเตี๊ยว,Thai,ร้านก๋วยเตี๋ยว
2020-10-02,15:11:31,15:12:30,15:24:00,15:35:46,16:12:28,16:12:56,13.8208967,100.548773,13.8270341,100.5645341,13.759841,100.5297928,ร้านเจ๊เอ เตี๋ยวน้ำใส,Thai,ร้านก๋วยเตี๋ยว
2020-10-11,14:14:04,14:15:50,14:24:09,14:31:54,15:01:36,15:02:29,13.8288988,100.56285,13.8208421,100.5558652,13.758933,100.532746,ครัวบ้านบ้าน,Thai,อาหารตามสั่ง
2020-10-08,12:28:13,12:29:34,12:32:59,12:41:56,13:05:55,13:06:50,13.8282894,100.555313,13.8270341,100.5645341,13.8672703,100.5917266,ร้านจันทร์คง คลอง 8,Thai,อาหารตามสั่ง
2020-10-14,10:44:15,10:45:13,10:56:28,11:00:51,11:19:14,11:20:19,13.8269575,100.547413,13.8246205,100.5633957,13.788006,100.553419,Kingoctopus ราชาปลาหมึก,Thai,อาหารทะเล
2020-10-13,21:14:24,21:14:32,21:17:53,21:20:23,21:31:47,21:33:07,13.8213743,100.56672,13.8246205,100.5633957,13.836163,100.587834,สหชัยบะหมี่เกี๊ยวปูหมูแดง ร้านก๊วยเตี๊ยว,Thai,ร้านก๋วยเตี๋ยว
2020-10-03,20:03:42,20:04:47,20:17:54,20:26:34,21:15:05,21:16:30,13.8265089,100.565287,13.8369959,100.5404075,13.756589,100.540773,Hia Lek,Thai,อาหารตามสั่ง
2020-10-13,17:19:49,17:19:59,17:38:17,17:43:56,18:23:24,18:23:49,13.8292684,100.559701,13.8212138,100.5802001,13.7440175,100.5438625,HungryMan House,International,สปาเก็ตตี้
2020-10-03,09:40:28,09:40:51,10:03:29,10:08:20,10:55:04,10:56:02,13.8251157,100.561052,13.8260587,100.5266371,13.74543,100.556764,Viet Cuisine Garden and Cafe Wongsawang,Vietnam,อาหารตามสั่ง
2020-10-08,20:34:13,20:34:22,20:49:57,20:58:17,21:18:21,21:19:20,13.8265757,100.557035,13.8208574,100.5793538,13.789541,100.5870032,ร้านส้มตำเงินล้าน,Thai,อาหารอีสาน
2020-10-08,21:36:00,21:37:18,21:47:11,21:51:10,22:18:35,22:19:48,13.8292478,100.562489,13.8246205,100.5633957,13.781352,100.543174,สหชัยบะหมี่เกี๊ยวปูหมูแดง ร้านก๊วยเตี๊ยว,Thai,ร้านก๋วยเตี๋ยว
2020-10-10,20:40:51,20:41:22,20:44:30,20:45:09,21:19:59,21:20:14,13.827302,100.557144,13.8255256,100.5593496,13.739703,100.553408,ร้านตามสั่งป้าออ,Thai,อาหารตามสั่ง
2020-10-11,08:39:24,08:40:19,08:48:56,08:56:43,09:07:16,09:07:41,13.8287247,100.562625,13.8232776,100.5744729,13.8179288,100.591363,ร้านอาหารตามสั่งน้องโบนัส,Thai,อาหารตามสั่ง
2020-10-10,20:24:17,20:24:31,20:27:32,20:40:27,21:01:48,21:02:33,13.8286891,100.560905,13.8246205,100.5633957,13.786703,100.572415,ก๋วยเตี๋ยวเรือวิศวะ,Thai,ร้านก๋วยเตี๋ยว
2020-10-12,18:38:27,18:40:13,18:50:05,18:52:10,19:30:41,19:32:01,13.8252819,100.559649,13.8246205,100.5633957,13.762181,100.614118,ร้านก๋วยเตี๋ยวไก่มะระ,Thai,ร้านก๋วยเตี๋ยว
2020-10-03,16:29:34,16:29:50,16:35:46,16:42:09,17:20:35,17:22:01,13.8229542,100.560964,13.828517,100.560169,13.738241,100.566365,ร้านพี่หญิงอาหารตามสั่ง ข้าวแกง ก๋วยเตี๋ยว,Thai,อาหารตามสั่ง
2020-10-06,16:28:16,16:29:41,16:40:25,16:41:13,16:55:14,16:55:39,13.8254883,100.548494,13.8398417,100.5539785,13.8277728,100.5685145,Jitprapassorn Restaurant,Thai,อาหารตามสั่ง
2020-10-08,20:23:08,20:23:52,20:30:56,20:41:14,21:07:18,21:07:37,13.8281736,100.551504,13.8246205,100.5633957,13.795825,100.593148,ร้านใบตองก๋วยเตี๋ยวหมูน้ำตก,Thai,ร้านก๋วยเตี๋ยว
2020-10-02,11:23:08,11:24:53,11:32:08,11:43:00,12:24:06,12:25:00,13.822436,100.569599,13.8270341,100.5645341,13.754458,100.56438,ร้านเกี๋ยวเตี๋ยวแม่แหวน,Thai,ร้านก๋วยเตี๋ยว
2020-10-02,19:29:51,19:31:22,19:34:26,19:39:31,19:57:01,19:57:23,13.8227421,100.569432,13.8317013,100.5690392,13.799897,100.573533,ร้านป้าป้อม อาหารตามสั่ง,Thai,อาหารตามสั่ง
2020-10-04,20:42:26,20:42:57,20:54:57,21:06:52,21:43:11,21:43:23,13.826258,100.555585,13.841296,100.5493439,13.74474176,100.5627387,ข้าวบ้านฉัน,Thai,อาหารตามสั่ง
2020-10-04,18:50:15,18:51:24,19:03:27,19:09:42,19:48:13,19:49:22,13.8210141,100.56161,13.8303265,100.5625,13.740638,100.583122,ครัวอิ่มอร่อย,Thai,อาหารตามสั่ง
2020-10-10,20:21:42,20:22:38,20:37:14,20:45:17,21:15:49,21:15:56,13.8206629,100.565225,13.8435708,100.5448913,13.7858126,100.5505456,Smith & Rabbit Cuisine,International,อาหารตามสั่ง
2020-10-13,11:20:07,11:20:33,11:26:17,11:28:53,11:54:10,11:54:54,13.8225797,100.567843,13.8246205,100.5633957,13.755076,100.567175,ร้านเฮียแจ๊คอาหารตามสั่ง หน้าSCB,Thai,อาหารตามสั่ง
2020-10-14,13:39:13,13:41:13,13:51:21,14:02:28,14:09:34,14:10:27,13.8261512,100.551532,13.8285458,100.5631067,13.823003,100.565282,ก๋วยเตี๋ยวเรือ นายบุญ,Thai,ร้านก๋วยเตี๋ยว
2020-10-09,14:38:15,14:39:14,14:52:55,15:01:09,15:11:16,15:11:57,13.8206984,100.55523,13.8266157,100.5659024,13.835037,100.580824,ร้านข้าวซอย&ขนมจีน,Thai,อาหารเหนือ
2020-10-14,10:53:54,10:54:50,10:59:05,11:02:49,11:35:48,11:36:32,13.8239209,100.556607,13.8270341,100.5645341,13.779401,100.575942,ร้านนางละอองคำ,Thai,อาหารตามสั่ง
2020-10-14,14:15:39,14:16:26,14:28:19,14:32:15,15:00:27,15:00:36,13.8231242,100.553204,13.8266438,100.5642468,13.7893742,100.5475707,ร้านเจ้สวย,Thai,อาหารตามสั่ง
2020-10-05,15:13:32,15:14:25,15:33:59,15:47:39,16:29:34,16:30:53,13.8191357,100.552069,13.838594,100.538436,13.772552,100.572533,T-taste,Thai,อาหารตามสั่ง
2020-10-12,08:23:43,08:24:49,08:33:50,08:42:05,09:22:18,09:23:42,13.8248287,100.560755,13.8237229,100.5664732,13.74103365,100.5497319,ร้านลาบ,Thai,อาหารอีสาน
2020-10-03,18:14:50,18:16:12,18:20:09,18:24:38,19:06:27,19:07:10,13.8264442,100.562358,13.8232357,100.560739,13.744071,100.558644,ร้านตู้ปลา หลังชินวัตร3,Thai,อาหารตามสั่ง
2020-10-01,10:02:04,10:03:28,10:14:13,10:27:02,10:56:40,10:58:06,13.8254079,100.553602,13.8246205,100.5633957,13.859999,100.587101,วอพเฟอร์เบลเยี่ยม กทม ร้านขายวอพเฟอร์,Thai,ของหวาน
2020-10-12,10:22:22,10:22:51,10:26:01,10:33:50,11:14:35,11:14:46,13.8219075,100.554865,13.8246205,100.5633957,13.897939,100.577395,ร้านอาหารอมร,Thai,อาหารตามสั่ง
2020-10-06,09:56:01,09:57:07,10:06:40,10:21:10,10:48:08,10:49:03,13.825548,100.560159,13.8397399,100.5520175,13.779602,100.565528,HARUKI japanese restaurant,Japanese,อาหารตามสั่ง
2020-10-08,08:07:52,08:08:43,08:27:51,08:32:05,08:49:07,08:49:24,13.826405,100.553651,13.8222855,100.5764408,13.792219,100.54755,ร้านอาหารตามสั่งป้าหวี,Thai,อาหารตามสั่ง
2020-10-01,13:26:15,13:26:27,13:37:01,13:39:45,14:13:46,14:14:07,13.8237802,100.567298,13.8399229,100.5475665,13.743099,100.555331,Beer Hima,Thai,อาหารทะเล
2020-10-13,10:01:12,10:01:57,10:14:47,10:27:28,11:16:21,11:16:41,13.8203182,100.546151,13.8246205,100.5633957,13.883093,100.513198,อาหารเจ แตะสุข,Thai,อาหารตามสั่ง
2020-10-09,09:04:45,09:05:00,09:16:52,09:23:32,09:49:46,09:50:25,13.826166,100.547301,13.8295721,100.5621929,13.779903,100.541967,ร้านอาหาร The White House@รัชโยธิน,Thai,อาหารตามสั่ง
2020-10-04,11:01:32,11:03:04,11:12:59,11:13:33,12:02:34,12:03:24,13.8271001,100.549135,13.8270341,100.5645341,13.90711,100.5316,ร้าน อาหารตามสั่งแม็กกี้,Thai,อาหารตามสั่ง
2020-10-04,08:27:27,08:29:27,08:40:52,08:47:49,09:39:19,09:39:52,13.8213093,100.569106,13.8392356,100.5513614,13.7532151,100.5762958,นัวขนาด,Thai,อาหารอีสาน
2020-10-05,15:01:18,15:02:53,15:24:04,15:32:20,15:55:30,15:55:51,13.8228871,100.5601,13.8411814,100.5338511,13.8179288,100.591363,Burger King - Rest Area Prachachuen,International,อาหารจานด่วน
2020-10-01,20:51:13,20:52:01,20:55:23,21:03:23,21:14:54,21:15:04,13.8251676,100.562064,13.8208651,100.5558353,13.829614,100.572594,อาหารตามสั่ง ซอยวิภาวดีรังสิต 11,Thai,อาหารตามสั่ง
2020-10-12,18:32:15,18:33:39,18:39:01,18:51:28,18:58:40,18:59:57,13.8238015,100.559999,13.8270341,100.5645341,13.83561,100.573344,ร้านพี้โย,Thai,อาหารตามสั่ง
2020-10-11,08:38:07,08:39:09,08:47:00,08:48:50,09:19:35,09:20:56,13.8195323,100.555259,13.8303265,100.5625,13.865174,100.617118,ครัวอิ่มอร่อย,Thai,อาหารตามสั่ง
2020-10-13,16:28:16,16:29:15,16:37:08,16:49:37,17:33:22,17:33:48,13.8285732,100.568473,13.8270341,100.5645341,13.831393,100.63765,ฟิตตรีไก่ทอดหาดใหญ่,Thai,ไก่ทอด
2020-10-12,08:48:20,08:50:04,09:08:36,09:20:35,10:19:13,10:20:23,13.8195719,100.568768,13.8375914,100.5497846,13.739633,100.568389,Prikhorm,Thai,อาหารตามสั่ง
2020-10-11,21:34:42,21:36:13,21:40:05,21:51:41,22:28:40,22:29:31,13.8198081,100.567298,13.8229129,100.5648775,13.906666,100.529415,ร้านบ้านเชียงแสน,Thai,อาหารตามสั่ง
2020-10-12,16:57:13,16:59:02,17:06:29,17:10:54,18:00:00,18:00:31,13.8289592,100.557812,13.8270341,100.5645341,13.74837291,100.566622,หอม,Thai,อาหารตามสั่ง
2020-10-06,18:26:04,18:27:52,18:35:58,18:45:32,18:58:17,18:59:04,13.8197384,100.546887,13.8251831,100.5590026,13.82094,100.588369,ร้านข้าวแกงดนยา,Thai,อาหารตามสั่ง
2020-10-03,08:33:22,08:35:14,08:48:27,08:57:32,09:18:18,09:18:43,13.8220903,100.546911,13.8245607,100.5642677,13.835101,100.611473,สมาคมส่งเสริมร้านอาหารแฟรนไชส์ไทย-เมียนมาร์,Myanmar,อาหารตามสั่ง
2020-10-05,15:37:00,15:38:23,15:48:39,16:01:00,16:39:41,16:40:23,13.8285253,100.550559,13.8212803,100.5693427,13.756065,100.562375,ร้านป้าชู อาหารตามสั่ง ผัดไท หอยทอด,Thai,ร้านก๋วยเตี๋ยว
2020-10-05,21:09:13,21:10:45,21:18:43,21:24:29,21:47:12,21:48:36,13.8233282,100.546398,13.8270341,100.5645341,13.79759879,100.5560175,ร้านเจ๊เอ เตี๋ยวน้ำใส,Thai,ร้านก๋วยเตี๋ยว
2020-10-07,13:31:18,13:31:55,13:39:05,13:39:56,13:49:31,13:49:55,13.8260006,100.553567,13.8246205,100.5633957,13.799664,100.573861,ร้านราดหน้า ข้าวผัดโบราณ Box Space,Thai,ร้านก๋วยเตี๋ยว
2020-10-03,09:06:12,09:06:36,09:14:09,09:21:05,09:53:44,09:53:53,13.8196839,100.549442,13.8246205,100.5633957,13.74845,100.563693,สหชัยบะหมี่เกี๊ยวปูหมูแดง ร้านก๊วยเตี๊ยว,Thai,ร้านก๋วยเตี๋ยว
2020-10-01,09:31:32,09:31:44,09:38:34,09:51:31,10:04:01,10:05:01,13.8267895,100.550334,13.8284372,100.5592143,13.808934,100.566021,ถ่ายเอกสาร / อาหารตามสั่ง,Thai,อาหารตามสั่ง
2020-10-04,20:39:42,20:40:52,20:59:21,21:10:36,21:48:39,21:50:00,13.8254217,100.563027,13.8328053,100.5394589,13.754458,100.56438,ร้านน้องแคนา ข้าวขาหมู,Thai,อาหารตามสั่ง
2020-10-05,21:44:38,21:45:13,21:59:54,22:13:21,23:07:54,23:09:04,13.8288223,100.546407,13.8270341,100.5645341,13.85799844,100.6451797,วันดี,Thai,อาหารตามสั่ง
2020-10-05,19:49:35,19:50:51,20:04:12,20:09:36,20:23:12,20:23:43,13.819518,100.556937,13.8270341,100.5645341,13.817287,100.577899,ร้านอาหารจานเปล ละเบ๋อ,Thai,อาหารตามสั่ง
2020-10-12,10:56:38,10:57:16,11:10:15,11:18:21,11:21:53,11:23:10,13.8220317,100.54935,13.8293497,100.5626028,13.830106,100.564592,Wolfpack @ Box Space,Thai,อาหารอีสาน
2020-10-04,19:12:35,19:13:03,19:20:06,19:30:32,20:10:21,20:10:35,13.8200004,100.556884,13.8270341,100.5645341,13.75941381,100.531683,ป้าหมึกอาหารตามสั่ง,Thai,อาหารตามสั่ง
2020-10-12,18:10:22,18:11:46,18:25:54,18:31:05,18:56:25,18:57:31,13.8223899,100.553033,13.8281057,100.5639419,13.787746,100.547059,Sweet Pea,Thai,อาหารตามสั่ง
2020-10-01,10:47:25,10:48:55,10:57:39,11:00:10,11:34:30,11:35:53,13.827886,100.547535,13.8270341,100.5645341,13.78386,100.61397,ร้านขายก๋วยเตี๋ยว,Thai,ร้านก๋วยเตี๋ยว
2020-10-09,18:48:49,18:49:56,18:58:45,19:12:23,19:41:57,19:42:17,13.8283452,100.559171,13.8285458,100.5631067,13.7601025,100.5394343,ก๋วยเตี๋ยวเรือ นายบุญ,Thai,ร้านก๋วยเตี๋ยว
2020-10-12,19:15:45,19:16:30,19:30:45,19:40:01,20:14:38,20:15:35,13.8222069,100.564771,13.8208574,100.5793538,13.893448,100.611521,ร้านส้มตำเงินล้าน,Thai,อาหารอีสาน
2020-10-12,21:30:40,21:31:44,21:39:17,21:44:06,22:20:25,22:21:17,13.8274003,100.560313,13.8270341,100.5645341,13.774028,100.634117,ร้านตะวันข้าวขาหมู,Thai,อาหารตามสั่ง
2020-10-12,16:55:29,16:56:47,17:13:04,17:14:53,17:41:34,17:42:52,13.8199421,100.56907,13.8347148,100.5408037,13.863366,100.502889,The Foodie by Kannicha kitchen,Thai,อาหารตามสั่ง
2020-10-06,09:02:01,09:02:23,09:06:13,09:15:04,09:28:33,09:28:45,13.8221274,100.555986,13.8246205,100.5633957,13.804204,100.578121,ร้านข้าวแกงลุงดำ,Thai,อาหารตามสั่ง
2020-10-09,18:20:18,18:21:56,18:28:06,18:33:11,19:08:32,19:09:12,13.826737,100.546752,13.8246205,100.5633957,13.884469,100.604483,อาหารเจ แตะสุข,Thai,อาหารตามสั่ง
2020-10-01,21:29:23,21:29:49,21:32:52,21:47:13,22:01:07,22:02:29,13.8194313,100.562432,13.8246205,100.5633957,13.80443235,100.5761889,ร้านน้ำพริกบ้านย่า,Thai,อาหารตามสั่ง
2020-10-13,15:53:25,15:55:23,16:03:17,16:09:36,16:48:03,16:49:16,13.8215524,100.565605,13.8270341,100.5645341,13.746339,100.549494,โซลคุง,International,อาหารตามสั่ง
2020-10-02,18:11:14,18:12:40,18:18:55,18:27:28,18:43:29,18:44:03,13.8285056,100.563047,13.8270341,100.5645341,13.811408,100.578512,โคลเวอร์ เฮ้าส์ พีพี,Thai,อาหารตามสั่ง
2020-10-12,15:07:55,15:08:07,15:18:19,15:21:47,16:09:46,16:10:11,13.8236769,100.55305,13.8270341,100.5645341,13.746369,100.562791,ร้านเกี๋ยวเตี๋ยวแม่แหวน,Thai,ร้านก๋วยเตี๋ยว
2020-10-10,19:28:25,19:29:21,19:33:52,19:43:08,20:01:39,20:02:41,13.8227294,100.56314,13.8270341,100.5645341,13.806926,100.558748,ร้านอาหารตามสั่ง ตามใจปาก,Thai,อาหารตามสั่ง
2020-10-02,08:40:42,08:41:44,08:45:32,08:46:47,09:08:25,09:09:29,13.8216998,100.569677,13.8270341,100.5645341,13.829169,100.527111,ร้านก้อยร้อยลาภ,Thai,อาหารอีสาน
2020-10-13,16:31:09,16:31:44,16:38:06,16:39:30,16:54:24,16:55:05,13.8272598,100.548381,13.8276427,100.5638852,13.83640752,100.5800329,ปันกัน by perfetto coffee,Thai,อาหารตามสั่ง
2020-10-05,12:51:33,12:52:33,13:06:30,13:17:41,13:59:37,14:00:25,13.8206525,100.549017,13.8420914,100.5426436,13.738992,100.579118,Little Rabbit Lounge and Restaurant,Thai,อาหารตามสั่ง
2020-10-10,18:00:52,18:02:47,18:09:05,18:12:13,18:39:24,18:40:14,13.8212475,100.562949,13.8270341,100.5645341,13.8605896,100.5120078,ร้านเอเกมส์,Thai,อาหารตามสั่ง
2020-10-03,16:50:44,16:52:18,16:56:56,17:02:15,17:14:31,17:15:56,13.8262804,100.562376,13.8255867,100.5595272,13.832839,100.578429,ร้านข้าวราดแกงวิภา 32,Thai,อาหารตามสั่ง
2020-10-13,08:04:51,08:04:57,08:08:00,08:10:32,08:29:39,08:30:48,13.8260223,100.565652,13.8313101,100.559465,13.81176442,100.5315736,ร้าน ๑ เดี่ยวส้มตำ @รัชดา48,Thai,อาหารอีสาน
2020-10-08,19:16:11,19:16:40,19:26:24,19:39:12,20:23:42,20:25:11,13.8191699,100.548708,13.8249084,100.5692609,13.740965,100.562559,ร้านอาหารพริ้มสบาย prim sabai,Thai,อาหารตามสั่ง
2020-10-09,11:57:07,11:57:16,12:06:58,12:19:12,12:53:05,12:54:19,13.8243345,100.54798,13.8283918,100.5527541,13.791558,100.592174,ร้านเชิญมาลองอาหารตามสั่ง,Thai,อาหารตามสั่ง
2020-10-09,17:01:32,17:03:17,17:09:37,17:10:57,17:45:53,17:46:33,13.8223746,100.561362,13.8270341,100.5645341,13.800272,100.507417,ร้านโย,Thai,อาหารตามสั่ง
2020-10-06,16:43:15,16:44:33,16:56:40,17:08:41,17:59:09,18:00:22,13.8207289,100.553014,13.8249084,100.5692609,13.740267,100.567555,ร้านอาหารพริ้มสบาย prim sabai,Thai,อาหารตามสั่ง
2020-10-02,12:34:34,12:35:05,12:40:21,12:45:02,13:33:16,13:34:39,13.8214225,100.556226,13.8246205,100.5633957,13.77547,100.643378,ร้านหมูปิ้งลุงเม,Thai,อาหารจานด่วน
2020-10-11,14:19:41,14:21:13,14:35:40,14:46:29,15:07:15,15:08:09,13.8236776,100.554394,13.8400223,100.5456799,13.820348,100.570654,The Pizza Company ประชาชื่น,International,พิซซ่า
2020-10-02,15:26:21,15:27:33,15:41:17,15:43:02,16:19:23,16:20:12,13.8200837,100.557111,13.8411814,100.5338511,13.753193,100.53096,Burger King - Rest Area Prachachuen,International,อาหารจานด่วน
2020-10-10,18:16:34,18:16:56,18:27:06,18:30:43,18:53:19,18:53:25,13.8255786,100.55302,13.8270341,100.5645341,13.7883901,100.6051352,ร้านขนมจีน,Thai,ขนมจีน
2020-10-12,11:15:13,11:15:54,11:20:52,11:24:29,11:47:45,11:48:55,13.8230174,100.556847,13.8205288,100.5623643,13.772345,100.596149,ร้านอาหาร,Thai,อาหารตามสั่ง
2020-10-11,14:38:15,14:39:21,14:47:32,14:47:44,15:11:10,15:12:38,13.8210842,100.557917,13.8266438,100.5642468,13.784444,100.569534,ร้านเจ้สวย,Thai,อาหารตามสั่ง
2020-10-11,10:30:35,10:31:16,10:36:13,10:38:22,10:57:30,10:58:47,13.8269744,100.563368,13.8270341,100.5645341,13.807789,100.569587,ร้านยำไม่ได้นอน เว้ย,Thai,อาหารตามสั่ง
2020-10-02,21:30:14,21:31:02,21:34:45,21:48:18,22:12:26,22:12:44,13.8266236,100.564646,13.8270341,100.5645341,13.762389,100.591423,ร้านอาหารสำรับกับข้าว,Thai,อาหารตามสั่ง
2020-10-11,21:47:31,21:47:51,21:58:26,22:03:13,22:26:58,22:28:09,13.8209507,100.566187,13.8283918,100.5527541,13.8008253,100.5749887,ร้านเชิญมาลองอาหารตามสั่ง,Thai,อาหารตามสั่ง
2020-10-10,17:42:35,17:44:09,17:49:54,17:59:22,18:40:39,18:42:08,13.8258709,100.554583,13.8295898,100.5621261,13.7428505,100.5498939,Hangout by aruno,Thai,อาหารตามสั่ง
2020-10-13,17:09:53,17:11:32,17:19:39,17:28:09,18:04:37,18:04:59,13.8211669,100.566201,13.8270341,100.5645341,13.80423675,100.5115242,ร้านโย,Thai,อาหารตามสั่ง
2020-10-01,15:14:24,15:15:27,15:20:18,15:21:20,15:35:35,15:37:00,13.8201164,100.566101,13.8264589,100.5649431,13.845245,100.565148,ร้านเตยหอม กะเพราไส้แตก,Thai,อาหารตามสั่ง
2020-10-09,11:16:57,11:17:46,11:25:39,11:37:44,12:14:42,12:15:43,13.8191035,100.553633,13.8276427,100.5638852,13.815795,100.646337,ปันกัน by perfetto coffee,Thai,อาหารตามสั่ง
2020-10-08,18:25:38,18:26:39,18:34:00,18:45:53,19:26:32,19:27:23,13.8205276,100.547608,13.8276427,100.5638852,13.835382,100.657198,ปันกัน by perfetto coffee,Thai,อาหารตามสั่ง
2020-10-11,12:31:06,12:32:16,12:36:22,12:48:14,13:23:19,13:23:50,13.8246675,100.561177,13.8232357,100.560739,13.761745,100.591428,ร้านตู้ปลา หลังชินวัตร3,Thai,อาหารตามสั่ง
2020-10-05,17:34:13,17:36:05,17:45:57,18:00:21,18:23:26,18:23:44,13.8257211,100.546931,13.8246205,100.5633957,13.771014,100.573858,ร้านก๋วยเตี๋ยวไก่ต้มยำแม่เล็ก,Thai,ร้านก๋วยเตี๋ยว
